Length,Entropy,Vowel,Consonant,Special,V Con,C Vow,Lines,State
61708,3.6838780828382562,6735,15510,39463,0.43423597678916825,2.3028953229398663,1558,1
394250,2.696446443978432,4807,6467,382976,0.7433122004020412,1.3453297274807572,4,1
76261,3.604626615237792,8710,18291,49260,0.47619047619047616,2.1,2111,1
86731,3.537156013843435,6804,11375,68552,0.5981538461538461,1.6718106995884774,2341,1
1528,3.453088047837188,103,180,1245,0.5722222222222222,1.7475728155339805,32,1
90134,3.586079126200058,10352,22323,57459,0.4637369529185145,2.1563948995363216,2340,1
87083,3.6023195786132542,10278,20674,56131,0.49714617393828,2.0114808328468574,2339,1
62033,3.7063401419844375,6705,14629,40699,0.4583361815571809,2.1818046234153616,1557,1
63279,3.386774226860181,8257,13319,41703,0.6199414370448232,1.6130555891970448,1963,1
15687,3.399741296425248,1841,3146,10700,0.5851875397329943,1.7088538837588267,433,1
2832,3.3570567905362263,26,400,2406,0.065,15.384615384615385,4,1
9226,3.4655838470172897,1220,1818,6188,0.671067106710671,1.4901639344262294,378,1
6489,3.5755083279054527,900,1495,4094,0.6020066889632107,1.6611111111111112,221,1
2090,3.317315090634089,233,367,1490,0.6348773841961853,1.5751072961373391,70,1
2460,3.3053207910644584,161,322,1977,0.5,2.0,44,1
47273,3.2445467121708527,5258,9110,32905,0.5771679473106477,1.7325979459870673,1267,1
10357,3.289958007445687,996,1643,7718,0.6062081558125381,1.6495983935742973,365,1
8188,3.5289609511331372,808,1778,5602,0.4544431946006749,2.2004950495049505,268,1
89505,3.567379564918825,7967,15241,66297,0.522734728692343,1.9130161917911384,529,1
12504,3.5621509153485404,1163,2135,9206,0.5447306791569086,1.8357695614789338,324,1
62127,3.1750134160206094,6830,10937,44360,0.6244856907744354,1.6013177159590044,1667,1
135181,3.132680208384635,14105,22969,98107,0.6140885541381863,1.6284296348812477,3655,1
10792,3.316707282037129,1023,1973,7796,0.518499746578814,1.9286412512218964,366,1
90004,3.595182680384888,10348,22326,57330,0.4634954761264893,2.157518361035949,2340,1
19926,3.5096273662975404,2184,4332,13410,0.5041551246537396,1.9835164835164836,586,1
25900,2.955051179895973,5582,6667,13651,0.8372581370931453,1.1943747760659262,4,1
79632,3.5997437873186704,8949,19666,51017,0.45504932370588835,2.1975639736283386,2112,1
249206,2.8933129623429026,54151,64518,130537,0.8393161598313649,1.1914461413454969,4,1
25355,3.331730966117246,2700,4758,17897,0.5674653215636822,1.7622222222222221,933,1
533248,1.8973253549552245,23,46,533179,0.5,2.0,4,1
41672,3.343638968827225,4702,7729,29241,0.608358131711735,1.6437686091025097,956,1
59835,3.5251716506092468,4390,7794,47651,0.5632537849627919,1.7753986332574032,1637,1
89321,3.6222408220487385,10377,20817,58127,0.49848681366191094,2.0060711188204685,2339,1
2680,3.502666078356952,309,578,1793,0.5346020761245674,1.8705501618122977,96,1
7927,3.2997179370559806,785,1353,5789,0.5801921655580192,1.7235668789808918,247,1
64464,3.3342792120537905,6934,13767,43763,0.5036681920534611,1.985434092875685,1686,1
55934,1.3152852228971255,27,68,55839,0.39705882352941174,2.5185185185185186,2518,1
44112,3.3935476900379506,4504,7996,31612,0.5632816408204102,1.7753108348134992,1042,1
61740,3.6891441968963448,7197,15218,39325,0.47292679721382574,2.114492149506739,1558,1
673392,1.937903351702892,4529,22347,646516,0.20266702465655345,4.934201810554206,4,1
60097,3.528211301011998,4386,7822,47889,0.5607261569930964,1.7834017327861378,1637,1
22770,2.9474245289775665,663,1383,20724,0.4793926247288503,2.085972850678733,4,1
3412,3.3462884977460856,346,584,2482,0.5924657534246576,1.6878612716763006,92,1
87075,3.6025670894907424,10278,20674,56123,0.49714617393828,2.0114808328468574,2339,1
19760,2.0075997284329694,152,840,18768,0.18095238095238095,5.526315789473684,4,1
27219,3.4168387422420174,2946,5051,19222,0.5832508414175411,1.7145281737949762,799,1
45179,3.54495975411896,3353,5936,35890,0.5648584905660378,1.7703549060542798,1231,1
252002,2.5372992179962175,21,41,251940,0.5121951219512195,1.9523809523809523,4,1
54650,3.0998842430918616,733,7021,46896,0.10440108246688506,9.57844474761255,4,1
10540,3.6010911245358423,1087,2516,6937,0.4320349761526232,2.314627414903404,282,1
8369,3.4682619103905554,892,1667,5810,0.5350929814037193,1.8688340807174888,215,1
328902,2.8417552524328062,28,26540,302334,0.0010550113036925397,947.8571428571429,4,1
76261,3.6054993620630054,8710,18291,49260,0.47619047619047616,2.1,2111,1
60021,3.705722349320455,6697,14607,38717,0.4584788115287191,2.181125877258474,1557,1
40272,1.925494671394972,22,41,40209,0.5365853658536586,1.8636363636363635,4,1
64094,2.9525991436406387,898,4743,58453,0.1893316466371495,5.28173719376392,4,1
717,3.344581059613546,66,155,496,0.4258064516129032,2.3484848484848486,29,1
104375,3.465609246232629,10607,18881,74887,0.5617816852920926,1.7800509097765627,2465,1
62244,3.682673267711328,6884,16027,39333,0.4295251762650527,2.3281522370714702,1558,1
61882,3.676275271387142,7513,15014,39355,0.5003996270147862,1.9984027685345402,1558,1
62102,3.6801361159617074,6778,16020,39304,0.4230961298377029,2.363529064620832,1558,1
87281,3.5919962027884256,10278,20674,56329,0.49714617393828,2.0114808328468574,2339,1
1170852,1.4177722955191547,27,68,1170757,0.39705882352941174,2.5185185185185186,4,1
89301,3.6229810237854565,10377,20817,58107,0.49848681366191094,2.0060711188204685,2339,1
179584,3.1556709202562034,7100,19918,152566,0.3564614921176825,2.8053521126760566,4,1
1037986,1.2696424473054873,27,68,1037891,0.39705882352941174,2.5185185185185186,44294,1
20607,3.9359602899638735,1896,6506,12205,0.29142330156778357,3.431434599156118,335,1
92127,3.6406577132794915,10296,20756,61075,0.49604933513201,2.015928515928516,2339,1
65619,3.4257752889805495,8257,13344,44018,0.6187799760191847,1.6160833232408864,1963,1
272,3.2512556868050333,16,34,222,0.47058823529411764,2.125,14,1
86247,3.584934051098405,10278,20674,55295,0.49714617393828,2.0114808328468574,2339,1
20629,3.9378966561803144,1896,6507,12226,0.2913785154449055,3.4319620253164556,335,1
92211,3.6369876712812217,10278,20763,61170,0.49501517121803207,2.0201401050788093,2339,1
20709,3.944077690719044,1902,6512,12295,0.29207616707616707,3.423764458464774,335,1
59579,3.690048199442202,6697,14607,38275,0.4584788115287191,2.181125877258474,1557,1
20767,3.9504430009646905,1896,6508,12363,0.2913337430854333,3.432489451476793,335,1
439228,2.8836850800200553,96361,112832,230035,0.8540219086783891,1.1709301480889571,4,1
43726,3.5655732830173195,5058,8597,30071,0.5883447714318949,1.6996836694345592,1066,1
480,3.5879808593430194,32,73,375,0.4383561643835616,2.28125,6,1
90640,3.5964778226116745,10346,22762,57532,0.454529478956155,2.200077324569882,2340,1
30041,3.2668535707074255,3068,5261,21712,0.5831590952290439,1.7147979139504563,799,1
7577,3.4197020652172285,972,1560,5045,0.6230769230769231,1.6049382716049383,249,1
15385,3.252805824019047,1710,2971,10704,0.575563783237967,1.7374269005847953,537,1
91372,2.8528231676350515,1256,6306,83810,0.19917538851887093,5.020700636942675,4,1
17155,3.1403693772162127,1679,2636,12840,0.6369499241274659,1.5699821322215604,457,1
80518,3.336064722141892,9056,16141,55321,0.5610556966730685,1.7823542402826855,2272,1
75313,3.2937210546748332,7618,12821,54874,0.5941814211059979,1.6829876608033605,2295,1
69572,2.6752288003002374,617,1179,67776,0.5233248515691263,1.9108589951377635,4,1
69197,3.3681683717296798,6096,11494,51607,0.530363668000696,1.885498687664042,2031,1
10295,3.106829592087814,917,1796,7582,0.5105790645879733,1.9585605234460197,419,1
11665,3.0396613435708373,868,1612,9185,0.5384615384615384,1.8571428571428572,457,1
59396,2.4625027722645947,14,33,59349,0.42424242424242425,2.357142857142857,4,1
6869,3.3015537117961107,601,1147,5121,0.5239755884917175,1.9084858569051582,267,1
7992,3.3663911174038326,881,1540,5571,0.5720779220779221,1.7480136208853576,234,1
58148,2.481152196817513,29,52,58067,0.5576923076923077,1.793103448275862,4,1
1492,3.495716383382635,72,181,1239,0.39779005524861877,2.513888888888889,12,1
962,3.470022950112755,81,137,744,0.5912408759124088,1.691358024691358,20,1
5284,3.55120187659192,683,1229,3372,0.5557363710333605,1.7994143484626648,186,1
15858,2.5463272157413135,19,41,15798,0.4634146341463415,2.1578947368421053,4,1
45351,3.544211791923415,3357,5923,36071,0.5667735944622657,1.7643729520405123,1231,1
59959,3.6896960720094585,6697,14607,38655,0.4584788115287191,2.181125877258474,1557,1
4544,3.680965896980006,571,946,3027,0.6035940803382663,1.6567425569176883,86,1
32204,3.138040768625539,2988,5301,23915,0.5636672325976231,1.7740963855421688,968,1
243872,2.55136479230051,15,27,243830,0.5555555555555556,1.8,4,1
3368,3.5380900871002567,425,674,2269,0.6305637982195845,1.5858823529411765,66,1
3652,3.15666145990821,301,594,2757,0.5067340067340067,1.973421926910299,134,1
22984,3.531308305821579,2751,4999,15234,0.5503100620124025,1.817157397310069,702,1
8660,3.3943454829644852,877,1770,6013,0.49548022598870056,2.0182440136830104,248,1
72064,3.25648142264817,7504,14133,50427,0.5309559187716691,1.8833955223880596,1984,1
142682,2.868427705914388,3958,12083,126641,0.32756765703881485,3.0528044466902475,4,1
11356,3.239870221522495,452,918,9986,0.4923747276688453,2.0309734513274336,4,1
64203,3.437306372019401,8257,13300,42646,0.620827067669173,1.6107545113237254,1963,1
5639,3.4096349784330937,416,759,4464,0.5480895915678524,1.8245192307692308,171,1
13920,3.3508552262960096,1161,2738,10021,0.42403214024835645,2.3583118001722654,370,1
11450,3.4731410952978914,1224,2314,7912,0.5289541918755402,1.8905228758169934,320,1
59753,3.525754091067032,4379,7799,47575,0.5614822413129889,1.7810002283626398,1637,1
1259654,1.4265782324472218,27,68,1259559,0.39705882352941174,2.5185185185185186,4,1
62237,3.7070546522951715,6713,14647,40877,0.45831910971530004,2.181885893043349,1557,1
92255,3.6371151892909945,10278,20763,61214,0.49501517121803207,2.0201401050788093,2339,1
2622,3.627259123440655,280,529,1813,0.5293005671077504,1.8892857142857142,88,1
86247,3.5794042268423607,10278,20674,55295,0.49714617393828,2.0114808328468574,2339,1
62030,3.6798198740227446,6904,15654,39472,0.44103743452152805,2.2673812282734644,1558,1
21991,3.9293637548924663,1930,7024,13037,0.27477220956719817,3.639378238341969,367,1
89977,3.648640186375146,10278,20674,59025,0.49714617393828,2.0114808328468574,2339,1
8512,3.3886282479656114,815,1851,5846,0.4403025391680173,2.2711656441717794,248,1
54938,3.231892170905284,5069,8206,41663,0.6177187423836218,1.6188597356480567,1334,1
10899,3.577763625851008,660,1291,8948,0.5112316034082107,1.956060606060606,165,1
16478,1.5459549721129184,27,68,16383,0.39705882352941174,2.5185185185185186,4,1
19203,3.635130700543542,1047,2443,15713,0.42857142857142855,2.3333333333333335,187,1
59761,3.5251333451509588,4355,7786,47620,0.5593372720267146,1.7878300803673939,1637,1
61941,3.737463087333797,6697,14607,40637,0.4584788115287191,2.181125877258474,1557,1
79892,2.838353654177786,3159,4169,72564,0.7577356680259055,1.319721430832542,4,1
90038,3.591916318513497,10547,21984,57507,0.4797580058224163,2.084384185076325,2340,1
81008,3.117866518050227,7496,14731,58781,0.5088588690516598,1.9651814300960513,2244,1
4844,3.5618430785505693,573,1067,3204,0.5370196813495782,1.862129144851658,210,1
41706,2.91924991838628,9039,10773,21894,0.8390420495683654,1.1918353800199137,4,1
17386,3.1361113279006787,263,2319,14804,0.11341095299698145,8.817490494296578,4,1
8710,3.3660620156619365,813,1420,6477,0.5725352112676056,1.7466174661746618,262,1
950,3.639458606505665,54,115,781,0.46956521739130436,2.1296296296296298,10,1
944,3.381190952587351,72,130,742,0.5538461538461539,1.8055555555555556,56,1
621,3.453608988471585,53,102,466,0.5196078431372549,1.9245283018867925,35,1
11736,3.313696240976455,1143,1987,8606,0.5752390538500252,1.7384076990376203,362,1
36040,2.945966573202807,1505,2688,31847,0.5598958333333334,1.786046511627907,4,1
7724,3.1488265136059015,847,1252,5625,0.6765175718849841,1.4781582054309328,246,1
11337,3.512611304063986,653,1326,9358,0.4924585218702866,2.0306278713629404,233,1
1733,3.4261003926303286,161,306,1266,0.5261437908496732,1.9006211180124224,81,1
88959,3.6011743613710494,10278,20674,58007,0.49714617393828,2.0114808328468574,2339,1
91813,3.636998371154018,10284,20742,60787,0.4958056118021406,2.016919486581097,2339,1
9838,3.537924986434265,944,2230,6664,0.4233183856502242,2.36228813559322,204,1
147326,2.894553870781505,32222,37913,77191,0.8498931764830006,1.1766184594376512,4,1
18050,2.570512714087389,10,25,18015,0.4,2.5,4,1
17530,3.5072657562661216,1849,3306,12375,0.559286146400484,1.7879935100054083,532,1
709,3.2386829372618955,96,183,430,0.5245901639344263,1.90625,23,1
158980,3.396650605204284,23259,34114,101607,0.6818021926481797,1.4667010619545122,6002,1
2782,3.401966015626156,141,246,2395,0.573170731707317,1.7446808510638299,60,1
7292,3.297831549874712,740,1365,5187,0.5421245421245421,1.8445945945945945,232,1
62081,3.707311905170709,6713,14652,40716,0.45816270816270815,2.1826307165201846,1557,1
1802,3.4919909098160145,112,245,1445,0.45714285714285713,2.1875,24,1
3602,2.151978936250763,16,36,3550,0.4444444444444444,2.25,4,1
86877,3.5965093690653585,10222,20704,55951,0.4937210200927357,2.025435335550773,2339,1
39119,3.8660751538930644,3518,9171,26430,0.3836004797731981,2.606878908470722,699,1
96,3.139053584181406,8,20,68,0.4,2.5,4,1
39700,2.91833699366882,8704,10147,20849,0.8577904799448113,1.1657858455882353,4,1
59205,3.6776713260449188,6697,14607,37901,0.4584788115287191,2.181125877258474,1557,1
5982,3.5589043064233565,666,1380,3936,0.4826086956521739,2.0720720720720722,206,1
39613,3.5192962146112188,2943,5173,31497,0.5689155229074039,1.7577302072714918,1113,1
15951,3.4780669742698427,1983,3365,10603,0.5893016344725112,1.696923852748361,577,1
24606,3.6072461552696904,2403,4942,17261,0.48624038850667745,2.056595921764461,670,1
328858,2.8415348534365763,13310,17768,297780,0.7490995047276002,1.3349361382419234,4,1
1121,3.2165668685931936,126,216,779,0.5833333333333334,1.7142857142857142,41,1
10169,3.2679133658822677,640,1073,8456,0.5964585274930102,1.6765625,279,1
9022,3.446739565343174,768,1558,6696,0.49293966623876767,2.0286458333333335,258,1
9942,3.2316653000808726,831,1475,7636,0.5633898305084746,1.7749699157641396,282,1
62,2.894057211924376,7,12,43,0.5833333333333334,1.7142857142857142,10,1
24784,3.498201922980977,2124,4161,18499,0.5104542177361211,1.9590395480225988,738,1
42628,3.2269094312988233,4126,7032,31470,0.5867463026166098,1.7043141056713524,936,1
317344,1.3870604787488865,27,68,317249,0.39705882352941174,2.5185185185185186,4,1
109034,2.8571298956419198,30,8749,100255,0.003428963310092582,291.6333333333333,4,1
945626,2.8839363623335377,206891,243746,494989,0.8487975187285125,1.1781372800170138,4,1
945520,2.883060133246973,206753,243741,495026,0.8482487558514981,1.1788994597418174,4,1
80014,3.5958551085696255,9208,19844,50962,0.464019350937311,2.1550825369244135,2112,1
3120,3.4310076191843257,138,307,2675,0.4495114006514658,2.2246376811594204,38,1
59771,3.5237237672257713,4358,7773,47640,0.5606586903383507,1.783616337769619,1637,1
13042,2.9273680130478255,212,1304,11526,0.16257668711656442,6.150943396226415,4,1
91959,3.6396891261050786,10296,20772,60891,0.49566724436741766,2.0174825174825175,2339,1
46620,3.081076815304669,5069,8123,33428,0.6240305305921457,1.6024856973762083,1334,1
4034,3.3300227155439073,538,848,2648,0.6344339622641509,1.5762081784386617,112,1
76739,3.61182401703153,8710,18291,49738,0.47619047619047616,2.1,2111,1
649030,2.887184671167239,141566,167565,339899,0.8448423000029839,1.1836528544989615,4,1
3542,3.6053489471892135,403,746,2393,0.5402144772117963,1.8511166253101736,134,1
89163,3.620634559287091,10305,20796,58062,0.49552798615118293,2.0180494905385733,2337,1
88077,3.607672397625781,10377,20773,56927,0.4995426755885043,2.001830972342681,2339,1
86247,3.5789224842291403,10278,20674,55295,0.49714617393828,2.0114808328468574,2339,1
58993,3.5235099915593335,4366,7767,46860,0.5621217973477534,1.7789738891433806,1637,1
209012,2.9712047165144333,3076,18209,187727,0.16892745345708166,5.9197009102730815,4,1
9728,3.4335011254948706,1017,1850,6861,0.5497297297297298,1.8190757128810227,290,1
97251,3.3444355522366926,10607,18881,67763,0.5617816852920926,1.7800509097765627,2465,1
104315,3.466441188953453,10607,18881,74827,0.5617816852920926,1.7800509097765627,2465,1
61933,3.7387907424648135,6697,14607,40629,0.4584788115287191,2.181125877258474,1557,1
945996,2.8842968656491026,206833,243929,495234,0.8479229611895265,1.179352424419701,4,1
86247,3.57884179567548,10278,20674,55295,0.49714617393828,2.0114808328468574,2339,1
97251,3.365684024910537,10607,18881,67763,0.5617816852920926,1.7800509097765627,2465,1
664810,2.8837580074991918,145516,171134,348160,0.8503044397957157,1.1760493691415377,4,1
47102,2.519572974956755,12,21,47069,0.5714285714285714,1.75,4,1
